Date,DIA,GDX,IYR,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,^IXIC
1998-11-02,-0.41174737498880765,0.0,0.0,72.1574682503481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36416531629478877
1998-11-03,0.22447739688638357,0.0,0.0,-0.42024865016033996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23816273325119286
1998-11-04,-0.4854217293426163,0.0,0.0,1.067185260884139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5453843353166616
1998-11-05,-0.9536179162610523,0.0,0.0,0.6586321514181706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4530082428705029
1998-11-06,-6.005163834131842,0.0,0.0,0.08794823378121874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1823904376900156
1998-11-09,-2.738202578316757,0.0,0.0,-0.19049300633761967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4800736937296461
1998-11-10,0.723157052420168,0.0,0.0,-0.09116191983892608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6059480658553655
1998-11-11,0.28657486674392163,0.0,0.0,-0.24136970747529773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2890919514946094
1998-11-12,-0.22341206726406326,0.0,0.0,-0.053408805021284755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.282600790061801
1998-11-13,-0.9448984976094299,0.0,0.0,0.4940258512857958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2685032868647896
1998-11-16,-16.372802567451217,0.0,0.0,0.25262786095206513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4976437635770252
1998-11-17,-0.46891502594260115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.036349347478582
1998-11-18,1.6625729581211006,0.0,0.0,0.16309920442572245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7467373924345753
1998-11-19,0.068767530662182,0.0,0.0,0.20276935426759102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4975144604830599
1998-11-20,0.9230972268485804,0.0,0.0,0.14622338903081067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12594507840575808
1998-11-23,1.0065893032199313,0.0,0.0,0.39793792466365807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6424632856919132
1998-11-24,-0.20586672685939866,0.0,0.0,-0.07584357095593741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08944606003189726
1998-11-25,0.008160825508907177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16550878546829528
1998-11-27,0.03249086615092667,0.0,0.0,0.09635554659406642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22719402518384224
1998-11-30,-0.6126027174992441,0.0,0.0,-0.3365088661197664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39044386152628385
1998-12-01,0.30189765147122216,0.0,0.0,0.23195707784281994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5368483627942384
1998-12-02,-0.2625434600089904,0.0,0.0,-0.04259869991498699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053541434244223196
1998-12-03,-1.3344021373007995,0.0,0.0,-0.251522841899564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27195334656917947
1998-12-04,-3.5464997113017045,0.0,0.0,0.5345901597929308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45551469613104234
1998-12-07,0.20437977352619918,0.0,0.0,0.06298418587058086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23435810470265994
1998-12-08,-0.2962219656309084,0.0,0.0,-0.05569656034722881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0292890355786648
1998-12-09,-0.24153640076798277,0.0,0.0,0.024396137546008445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08050464404483049
1998-12-10,-2.276333416701592,0.0,0.0,-0.18848004327792833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16259623692252667
1998-12-11,0.3193341970403376,0.0,0.0,0.031856072554702575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07650787758011557
1998-12-14,1.1289668148290657,0.0,0.0,-0.44360300234615013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32995375971955143
1998-12-15,-0.6319927270602206,0.0,0.0,0.71451524177731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37198066495237514
1998-12-16,0.3399248344913186,0.0,0.0,-0.021609516619308433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01879402820494136
1998-12-17,-0.6251098617861732,0.0,0.0,0.2631893861941714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20440275110621808
1998-12-18,-0.2941671247647665,0.0,0.0,0.05547396298440699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2042559225835452
1998-12-21,-3.0333107367464858,0.0,0.0,0.17291018337636177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2040442264313831
1998-12-22,0.7158886063844156,0.0,0.0,0.04663727588253508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0543315769615178
1998-12-23,1.3416551562293058,0.0,0.0,0.2113666223996966,inf,inf,inf,inf,inf,inf,-inf,inf,inf,0.17513721098089507
