,3m5y,3m10y,2y10y,2y20y,5y10y,10y30y,10yTrea30yFRM
1982-10-01,3.9000000000000004,3.91,0.379999999999999,0.33999999999999986,0.009999999999999787,0.14000000000000057,3.620000000000001
1982-10-08,2.710000000000001,2.83,0.6799999999999997,0.8100000000000005,0.11999999999999922,0.35999999999999943,4.130000000000001
1982-10-15,2.8400000000000007,2.95,0.75,0.7899999999999991,0.10999999999999943,0.27999999999999936,3.8499999999999996
1982-10-22,2.7800000000000002,2.9300000000000006,0.9400000000000013,1.0500000000000007,0.15000000000000036,0.21999999999999886,3.389999999999999
1982-10-29,2.41,2.540000000000001,0.8600000000000012,0.9399999999999995,0.13000000000000078,0.29999999999999893,3.4399999999999995
1982-11-05,2.3200000000000003,2.4400000000000013,0.75,0.8499999999999996,0.120000000000001,0.10999999999999943,3.4299999999999997
1982-11-12,1.9399999999999995,2.0199999999999996,0.7100000000000009,0.7000000000000011,0.08000000000000007,-0.15000000000000036,3.26
1982-11-19,1.9799999999999986,2.039999999999999,0.6300000000000008,0.6300000000000008,0.0600000000000005,-0.07000000000000028,3.3599999999999994
1982-11-26,2.0,2.3200000000000003,0.75,0.75,0.3200000000000003,-0.03999999999999915,3.26
1982-12-03,2.0600000000000005,2.370000000000001,0.75,0.7400000000000002,0.3100000000000005,-0.030000000000001137,3.1899999999999995
1982-12-10,2.0599999999999987,2.3499999999999996,0.7900000000000009,0.7800000000000011,0.2900000000000009,-0.02999999999999936,3.0
1982-12-17,2.1499999999999986,2.51,0.9800000000000004,0.9800000000000004,0.3600000000000012,0.049999999999998934,2.99
1982-12-31,1.8900000000000006,2.16,0.879999999999999,1.1399999999999988,0.2699999999999996,0.07000000000000028,3.210000000000001
1983-01-07,1.9600000000000009,2.34,1.0999999999999996,1.4100000000000001,0.379999999999999,0.14000000000000057,3.1000000000000014
1983-01-14,1.9899999999999993,2.4899999999999993,1.1899999999999995,1.5500000000000007,0.5,0.22000000000000064,3.030000000000001
1983-01-21,1.8900000000000006,2.3200000000000003,1.1499999999999986,1.459999999999999,0.4299999999999997,0.16999999999999993,2.51
1983-01-28,1.950000000000001,2.450000000000001,1.2400000000000002,1.5599999999999987,0.5,0.1899999999999995,2.389999999999999
1983-02-04,1.9900000000000002,2.4700000000000006,1.17,1.4499999999999993,0.4800000000000004,0.129999999999999,2.0700000000000003
1983-02-11,1.8900000000000006,2.380000000000001,1.1000000000000014,1.42,0.4900000000000002,0.1399999999999988,2.26
1983-02-18,1.870000000000001,2.34,1.0399999999999991,1.3399999999999999,0.46999999999999886,0.17999999999999972,2.4700000000000006
1983-02-25,1.7400000000000002,2.1799999999999997,0.9800000000000004,1.33,0.4399999999999995,0.2400000000000002,2.7200000000000006
1983-03-04,1.4600000000000009,1.9800000000000004,1.0199999999999996,1.3699999999999992,0.5199999999999996,0.19000000000000128,2.4700000000000006
1983-03-11,1.5599999999999987,2.0299999999999994,0.9299999999999997,1.2699999999999996,0.47000000000000064,0.16000000000000014,2.1999999999999993
1983-03-18,1.4100000000000001,1.8399999999999999,0.8000000000000007,1.1000000000000014,0.4299999999999997,0.13000000000000078,2.2300000000000004
1983-03-25,1.3200000000000003,1.6400000000000006,0.7300000000000004,0.9399999999999995,0.3200000000000003,0.05999999999999872,2.219999999999999
